customer_id,month,n_months,days_to_next_max,days_since_last_at_end_of_the_month,days_since_first,sum_in,sum_out,cum_sum_in,cum_sum_out,count_in,count_out,cum_count_in,cum_count_out,cum_count,n_transaction_monthly,balance,count_incoming_bigger_than_100,count_incoming_bigger_than_500,count_incoming_bigger_than_1000,cum_n_incoming_bigger_than_100,cum_n_incoming_bigger_than_500,cum_n_incoming_bigger_than_1000,cum_monday,monday,cum_tuesday,tuesday,cum_wednesday,wednesday,cum_thursday,thursday,cum_friday,friday,cum_saturday,saturday,cum_sunday,sunday,sum_in_relative,sum_out_relative,count_in_relative,count_out_relative,count_tnx_type,month_of_first_transaction,month_of_last_transaction,churn,active_months,days_in_month
542,2019-11-01,22,1.0,322,671,0.0,0.0,607.83,9409.61,0.0,0.0,18.0,234.0,252.0,0.0,-8801.78,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,42.0,0.0,41.0,0.0,30.0,0.0,29.0,0.0,14.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
114,2019-11-01,21,7.0,586,671,0.0,0.0,110.5,148.03,0.0,0.0,7.0,10.0,17.0,0.0,-37.53,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
499,2019-11-01,22,7.0,532,671,0.0,0.0,62.39,790.81,0.0,0.0,3.0,23.0,26.0,0.0,-728.42,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
833,2019-11-01,22,26.0,429,671,0.0,0.0,3612.06,8561.89,0.0,0.0,66.0,174.0,240.0,0.0,-4949.83,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,25.0,0.0,40.0,0.0,46.0,0.0,33.0,0.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
543,2019-11-01,22,127.0,113,671,0.0,0.0,393.77,477.64,0.0,0.0,12.0,13.0,25.0,0.0,-83.87,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
108,2019-11-01,21,0.0,16,671,55.44,55.44,5469.37,17379.12,1.0,1.0,96.0,306.0,402.0,2.0,-11909.75,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,58.0,0.0,54.0,0.0,61.0,0.0,45.0,2.0,10.0,0.0,126.0,0.0,0.5,0.5,0.5,0.5,2.0,0.0,1.0,0,1,30
141,2019-11-01,21,,623,671,0.0,0.0,0.0,8.46,0.0,0.0,0.0,1.0,1.0,0.0,-8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
493,2019-11-01,22,4.0,258,671,0.0,0.0,933.52,11769.12,0.0,0.0,17.0,225.0,242.0,0.0,-10835.6,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,38.0,0.0,36.0,0.0,45.0,0.0,42.0,0.0,13.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
150,2019-11-01,21,1.0,17,671,49.42,100.35,1965.99,7066.17,1.0,2.0,53.0,172.0,225.0,3.0,-5100.18,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,65.0,1.0,44.0,1.0,21.0,1.0,31.0,0.0,8.0,0.0,41.0,0.0,0.33,0.67,0.33,0.67,2.0,0.0,1.0,0,1,30
545,2019-11-01,22,59.0,580,671,0.0,0.0,28.83,122.0,0.0,0.0,1.0,5.0,6.0,0.0,-93.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
831,2019-11-01,22,13.0,477,671,0.0,0.0,9.23,395.63,0.0,0.0,1.0,8.0,9.0,0.0,-386.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
489,2019-11-01,22,20.0,95,671,0.0,0.0,3552.68,21012.35,0.0,0.0,71.0,391.0,462.0,0.0,-17459.67,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,72.0,0.0,56.0,0.0,63.0,0.0,89.0,0.0,30.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
156,2019-11-01,21,0.0,194,671,0.0,0.0,258.1,221.67,0.0,0.0,9.0,7.0,16.0,0.0,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
494,2019-11-01,22,76.0,69,671,0.0,0.0,2211.88,7207.88,0.0,0.0,71.0,226.0,297.0,0.0,-4996.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,48.0,0.0,30.0,0.0,46.0,0.0,43.0,0.0,19.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
547,2019-11-01,22,31.0,197,671,0.0,0.0,472.83,2262.46,0.0,0.0,13.0,73.0,86.0,0.0,-1789.63,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,12.0,0.0,20.0,0.0,11.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
514,2019-11-01,22,10.0,96,671,0.0,0.0,1711.97,4864.29,0.0,0.0,42.0,130.0,172.0,0.0,-3152.32,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,30.0,0.0,29.0,0.0,24.0,0.0,12.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
835,2019-11-01,22,28.0,14,671,57.24,54.34,388.14,513.43,1.0,1.0,7.0,10.0,17.0,2.0,-125.29,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,0.51,0.49,0.5,0.5,2.0,0.0,0.0,0,1,30
528,2019-11-01,22,1.0,516,671,0.0,0.0,466.76,918.11,0.0,0.0,10.0,19.0,29.0,0.0,-451.35,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
48,2019-11-01,21,1.0,62,671,0.0,0.0,444.44,823.67,0.0,0.0,11.0,24.0,35.0,0.0,-379.23,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
527,2019-11-01,22,4.0,168,671,0.0,0.0,1655.26,11431.0,0.0,0.0,37.0,263.0,300.0,0.0,-9775.74,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,41.0,0.0,22.0,0.0,32.0,0.0,45.0,0.0,19.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
26,2019-11-01,21,4.0,522,671,0.0,0.0,360.9,1577.51,0.0,0.0,13.0,60.0,73.0,0.0,-1216.61,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,11.0,0.0,4.0,0.0,10.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
524,2019-11-01,22,4.0,264,671,0.0,0.0,2224.54,9137.33,0.0,0.0,58.0,214.0,272.0,0.0,-6912.79,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,21.0,0.0,47.0,0.0,56.0,0.0,52.0,0.0,8.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
67,2019-11-01,21,7.0,598,671,0.0,0.0,141.43,141.43,0.0,0.0,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,8.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
539,2019-11-01,22,2.0,56,671,0.0,0.0,3149.12,14831.27,0.0,0.0,61.0,315.0,376.0,0.0,-11682.15,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,65.0,0.0,56.0,0.0,76.0,0.0,48.0,0.0,7.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
534,2019-11-01,22,31.0,14,671,0.0,56.94,0.0,1029.53,0.0,1.0,0.0,23.0,23.0,1.0,-1029.53,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,30
22,2019-11-01,21,5.0,593,671,0.0,0.0,94.38,235.62,0.0,0.0,9.0,20.0,29.0,0.0,-141.24,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
83,2019-11-01,21,,627,671,0.0,0.0,0.0,7.09,0.0,0.0,0.0,1.0,1.0,0.0,-7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
516,2019-11-01,22,31.0,613,671,0.0,0.0,76.6,255.2,0.0,0.0,1.0,5.0,6.0,0.0,-178.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
535,2019-11-01,22,1.0,236,671,0.0,0.0,513.15,10288.01,0.0,0.0,12.0,254.0,266.0,0.0,-9774.86,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,46.0,0.0,37.0,0.0,45.0,0.0,40.0,0.0,21.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
105,2019-11-01,21,16.0,522,671,0.0,0.0,419.72,921.04,0.0,0.0,14.0,30.0,44.0,0.0,-501.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
515,2019-11-01,22,0.0,121,671,0.0,0.0,569.87,4417.3,0.0,0.0,13.0,76.0,89.0,0.0,-3847.43,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,18.0,0.0,6.0,0.0,19.0,0.0,10.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
517,2019-11-01,22,130.0,527,671,0.0,0.0,55.91,163.02,0.0,0.0,1.0,3.0,4.0,0.0,-107.11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
485,2019-11-01,22,70.0,157,671,0.0,0.0,6049.62,23120.84,0.0,0.0,129.0,440.0,569.0,0.0,-17071.22,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,70.0,0.0,80.0,0.0,69.0,0.0,87.0,0.0,40.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
830,2019-11-01,22,24.0,580,671,0.0,0.0,393.02,5587.76,0.0,0.0,12.0,174.0,186.0,0.0,-5194.74,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,22.0,0.0,24.0,0.0,37.0,0.0,15.0,0.0,13.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
161,2019-11-01,21,110.0,29,671,0.0,34.01,590.95,1523.31,0.0,1.0,14.0,39.0,53.0,1.0,-932.36,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,9.0,0.0,10.0,0.0,12.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,30
814,2019-11-01,22,7.0,7,671,57.57,865.24,3892.2,28465.77,1.0,18.0,78.0,610.0,688.0,19.0,-24573.57,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,61.0,0.0,71.0,0.0,95.0,0.0,116.0,4.0,40.0,3.0,220.0,10.0,0.06,0.94,0.05,0.95,4.0,0.0,0.0,0,1,30
564,2019-11-01,22,10.0,3,671,363.94,1490.69,4543.64,13408.87,7.0,29.0,98.0,290.0,388.0,36.0,-8865.23,0.0,0.0,0.0,0.0,0.0,0.0,58.0,5.0,53.0,2.0,54.0,1.0,69.0,8.0,50.0,11.0,18.0,1.0,86.0,8.0,0.2,0.8,0.19,0.81,4.0,0.0,0.0,0,1,30
450,2019-11-01,22,2.0,154,671,0.0,0.0,3793.37,60075.09,0.0,0.0,90.0,1351.0,1441.0,0.0,-56281.72,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,146.0,0.0,154.0,0.0,232.0,0.0,244.0,0.0,55.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
243,2019-11-01,21,26.0,524,671,0.0,0.0,66.91,289.05,0.0,0.0,3.0,13.0,16.0,0.0,-222.14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
442,2019-11-01,22,1.0,665,671,0.0,0.0,142.23,142.25,0.0,0.0,5.0,5.0,10.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
247,2019-11-01,21,15.0,83,671,0.0,0.0,3706.47,12557.92,0.0,0.0,80.0,276.0,356.0,0.0,-8851.45,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,79.0,0.0,61.0,0.0,56.0,0.0,39.0,0.0,16.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
458,2019-11-01,22,2.0,627,671,0.0,0.0,130.25,937.59,0.0,0.0,4.0,43.0,47.0,0.0,-807.34,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,8.0,0.0,11.0,0.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
565,2019-11-01,22,31.0,462,671,0.0,0.0,201.3,2143.45,0.0,0.0,7.0,82.0,89.0,0.0,-1942.15,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,10.0,0.0,17.0,0.0,10.0,0.0,9.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
813,2019-11-01,22,24.0,480,671,0.0,0.0,515.39,3630.16,0.0,0.0,13.0,82.0,95.0,0.0,-3114.77,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,13.0,0.0,12.0,0.0,5.0,0.0,17.0,0.0,5.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
299,2019-11-01,21,31.0,75,671,0.0,0.0,389.51,794.39,0.0,0.0,15.0,30.0,45.0,0.0,-404.88,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,6.0,0.0,7.0,0.0,9.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
436,2019-11-01,22,13.0,3,671,126.67,409.44,2263.02,10671.1,2.0,7.0,51.0,244.0,295.0,9.0,-8408.08,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,18.0,1.0,16.0,0.0,96.0,6.0,79.0,2.0,5.0,0.0,29.0,0.0,0.24,0.76,0.22,0.78,3.0,0.0,0.0,0,1,30
569,2019-11-01,22,10.0,497,671,0.0,0.0,0.0,779.7,0.0,0.0,0.0,24.0,24.0,0.0,-779.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
416,2019-11-01,21,17.0,410,671,0.0,0.0,80.35,182.47,0.0,0.0,5.0,10.0,15.0,0.0,-102.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
435,2019-11-01,22,23.0,14,671,147.44,246.85,2970.92,32399.94,3.0,5.0,65.0,728.0,793.0,8.0,-29429.02,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,117.0,2.0,92.0,2.0,103.0,0.0,122.0,0.0,35.0,1.0,193.0,3.0,0.37,0.63,0.38,0.62,2.0,0.0,0.0,0,1,30
438,2019-11-01,22,3.0,417,671,0.0,0.0,1893.87,15967.9,0.0,0.0,64.0,517.0,581.0,0.0,-14074.03,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,43.0,0.0,36.0,0.0,88.0,0.0,131.0,0.0,42.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
563,2019-11-01,22,229.0,215,671,0.0,0.0,326.33,1024.68,0.0,0.0,10.0,25.0,35.0,0.0,-698.35,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
233,2019-11-01,21,16.0,537,671,0.0,0.0,117.84,485.37,0.0,0.0,7.0,21.0,28.0,0.0,-367.53,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
818,2019-11-01,22,251.0,224,671,0.0,0.0,1742.35,7672.81,0.0,0.0,41.0,272.0,313.0,0.0,-5930.46,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,48.0,0.0,52.0,0.0,34.0,0.0,49.0,0.0,12.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
483,2019-11-01,22,31.0,15,671,0.0,55.72,97.76,1190.11,0.0,1.0,2.0,39.0,41.0,1.0,-1092.35,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,3.0,1.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,30
548,2019-11-01,22,3.0,636,671,0.0,0.0,831.43,518.53,0.0,0.0,19.0,12.0,31.0,0.0,312.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
479,2019-11-01,22,24.0,12,671,100.73,267.12,8755.86,25618.76,2.0,6.0,176.0,555.0,731.0,8.0,-16862.9,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1.0,71.0,3.0,119.0,4.0,89.0,0.0,81.0,0.0,66.0,0.0,190.0,0.0,0.27,0.73,0.25,0.75,3.0,0.0,0.0,0,1,30
168,2019-11-01,21,2.0,170,671,0.0,0.0,1014.7,8473.34,0.0,0.0,26.0,185.0,211.0,0.0,-7458.64,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,21.0,0.0,43.0,0.0,30.0,0.0,34.0,0.0,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
824,2019-11-01,22,0.0,644,671,0.0,0.0,1.16,1.23,0.0,0.0,1.0,1.0,2.0,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
476,2019-11-01,22,,664,671,0.0,0.0,0.0,36.32,0.0,0.0,0.0,1.0,1.0,0.0,-36.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
196,2019-11-01,21,33.0,306,671,0.0,0.0,3833.05,8540.4,0.0,0.0,57.0,134.0,191.0,0.0,-4707.35,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,26.0,0.0,34.0,0.0,36.0,0.0,26.0,0.0,12.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
554,2019-11-01,22,31.0,14,671,0.0,56.94,76.21,1020.24,0.0,1.0,2.0,23.0,25.0,1.0,-944.03,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,30
705,2019-11-01,22,14.0,4,671,36.73,203.46,1219.84,6976.64,1.0,4.0,26.0,164.0,190.0,5.0,-5756.8,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,24.0,2.0,23.0,1.0,29.0,0.0,24.0,0.0,8.0,0.0,51.0,1.0,0.15,0.85,0.2,0.8,3.0,0.0,0.0,0,1,30
202,2019-11-01,21,20.0,186,671,0.0,0.0,402.4,400.11,0.0,0.0,19.0,18.0,37.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
463,2019-11-01,22,5.0,327,671,0.0,0.0,2482.49,14191.71,0.0,0.0,53.0,305.0,358.0,0.0,-11709.22,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,34.0,0.0,47.0,0.0,53.0,0.0,28.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
555,2019-11-01,22,1.0,142,671,0.0,0.0,2802.96,3981.66,0.0,0.0,64.0,76.0,140.0,0.0,-1178.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,11.0,0.0,59.0,0.0,29.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
822,2019-11-01,22,31.0,9,671,0.0,65.17,576.07,4324.56,0.0,1.0,12.0,68.0,80.0,1.0,-3748.49,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,21.0,0.0,9.0,0.0,9.0,0.0,9.0,1.0,3.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,30
222,2019-11-01,21,11.0,321,671,0.0,0.0,531.07,2282.94,0.0,0.0,16.0,56.0,72.0,0.0,-1751.87,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,9.0,0.0,11.0,0.0,10.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
459,2019-11-01,22,24.0,2,671,115.26,38.21,481.35,795.55,2.0,1.0,10.0,30.0,40.0,3.0,-314.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,1.0,7.0,0.0,8.0,0.0,3.0,1.0,2.0,0.0,7.0,0.0,0.75,0.25,0.67,0.33,2.0,0.0,0.0,0,1,30
572,2019-11-01,22,1.0,380,671,0.0,0.0,616.69,2112.04,0.0,0.0,19.0,60.0,79.0,0.0,-1495.35,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,6.0,0.0,30.0,0.0,12.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
807,2019-11-01,21,4.0,444,671,0.0,0.0,7.4,132.53,0.0,0.0,2.0,9.0,11.0,0.0,-125.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
29,2019-11-01,21,8.0,2,671,1194.61,2151.43,10344.99,30845.84,18.0,34.0,214.0,712.0,926.0,52.0,-20500.85,0.0,0.0,0.0,0.0,0.0,0.0,126.0,11.0,128.0,6.0,129.0,6.0,170.0,9.0,102.0,4.0,63.0,0.0,208.0,16.0,0.36,0.64,0.35,0.65,4.0,0.0,0.0,0,1,30
246,2019-11-01,22,18.0,544,671,0.0,0.0,195.23,3228.67,0.0,0.0,12.0,186.0,198.0,0.0,-3033.44,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,23.0,0.0,25.0,0.0,39.0,0.0,28.0,0.0,7.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
217,2019-11-01,22,10.0,555,671,0.0,0.0,11.15,440.76,0.0,0.0,1.0,12.0,13.0,0.0,-429.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
669,2019-11-01,22,0.0,166,671,0.0,0.0,6.03,1243.38,0.0,0.0,1.0,30.0,31.0,0.0,-1237.35,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,7.0,0.0,3.0,0.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
281,2019-11-01,22,2.0,1,671,796.93,2895.31,11330.48,39197.7,15.0,55.0,249.0,836.0,1085.0,70.0,-27867.22,0.0,0.0,0.0,0.0,0.0,0.0,140.0,9.0,203.0,6.0,166.0,14.0,234.0,13.0,119.0,15.0,17.0,1.0,206.0,12.0,0.22,0.78,0.21,0.79,4.0,0.0,0.0,0,1,30
688,2019-11-01,22,30.0,536,671,0.0,0.0,59.73,239.62,0.0,0.0,2.0,6.0,8.0,0.0,-179.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
